"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size","cum_infl","salary_adj","log_salary_adj","year"
2022,"SE","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M",1.12700659,115349.813526822,11.6557246470147,2
2022,"SE","FT","Data Analyst",169000,"USD",169000,"US",0,"US","M",1.12700659,149954.757584869,11.9180889114822,2
2022,"SE","FT","Data Analyst",110600,"USD",110600,"US",0,"US","M",1.12700659,98136.0721235889,11.4941102856474,2
2022,"SE","FT","Analytics Engineer",150000,"USD",150000,"US",0,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"SE","FT","Analytics Engineer",120000,"USD",120000,"US",0,"US","M",1.12700659,106476.750947836,11.5756819393412,2
2022,"SE","FT","Data Science Consultant",139000,"USD",139000,"US",0,"US","M",1.12700659,123335.56984791,11.7226641296899,2
2022,"SE","FT","Data Science Consultant",122000,"USD",122000,"US",0,"US","M",1.12700659,108251.363463633,11.5922112412924,2
2022,"SE","FT","Data Scientist",185900,"USD",185900,"US",0,"US","M",1.12700659,164950.233343356,12.0133990912866,2
2022,"SE","FT","Data Scientist",129300,"USD",129300,"US",0,"US","M",1.12700659,114728.699146293,11.650325482337,2
2022,"SE","FT","Data Analyst",139600,"USD",139600,"US",0,"US","M",1.12700659,123867.953602649,11.7269713868874,2
2022,"SE","FT","Data Analyst",85700,"USD",85700,"US",0,"US","M",1.12700659,76042.1463019129,11.2390430221629,2
2022,"SE","FT","Data Engineer",185000,"USD",185000,"US",100,"US","M",1.12700659,164151.657711247,12.0085460216375,2
2022,"SE","FT","Data Engineer",50000,"USD",50000,"US",100,"US","M",1.12700659,44365.3128949317,10.7002132019873,2
2022,"SE","FT","Data Engineer",185900,"USD",185900,"US",0,"US","M",1.12700659,164950.233343356,12.0133990912866,2
2022,"SE","FT","Data Engineer",129300,"USD",129300,"US",0,"US","M",1.12700659,114728.699146293,11.650325482337,2
2022,"SE","FT","Data Scientist",225000,"USD",225000,"US",0,"US","M",1.12700659,199643.908027193,12.2042905987636,2
2022,"SE","FT","Data Scientist",156400,"USD",156400,"US",0,"US","M",1.12700659,138774.698735346,11.8406070246704,2
2022,"SE","FT","Data Scientist",200000,"USD",200000,"US",100,"US","M",1.12700659,177461.251579727,12.0865075631072,2
2022,"SE","FT","Data Scientist",175000,"USD",175000,"US",100,"US","M",1.12700659,155278.595132261,11.9529761704827,2
2022,"SE","FT","Data Engineer",185900,"USD",185900,"US",0,"US","M",1.12700659,164950.233343356,12.0133990912866,2
2022,"SE","FT","Data Engineer",129300,"USD",129300,"US",0,"US","M",1.12700659,114728.699146293,11.650325482337,2
2022,"MI","FT","ML Engineer",148500,"USD",148500,"US",100,"US","L",1.12700659,131764.979297947,11.7887751548019,2
2022,"MI","FT","ML Engineer",98200,"USD",98200,"US",100,"US","L",1.12700659,87133.4745256459,11.3751964119196,2
2022,"SE","FT","Data Analyst",115000,"USD",115000,"US",100,"US","M",1.12700659,102040.219658343,11.5331223249224,2
2022,"SE","FT","Data Analyst",95000,"USD",95000,"US",100,"US","M",1.12700659,84294.0945003702,11.3420670881597,2
2022,"SE","FT","Data Architect",225000,"USD",225000,"US",100,"US","M",1.12700659,199643.908027193,12.2042905987636,2
2022,"SE","FT","Data Architect",66000,"USD",66000,"US",100,"US","M",1.12700659,58562.2130213098,10.9778449385856,2
2022,"SE","FT","Data Scientist",185000,"USD",185000,"US",100,"US","M",1.12700659,164151.657711247,12.0085460216375,2
2022,"SE","FT","Data Scientist",50000,"USD",50000,"US",100,"US","M",1.12700659,44365.3128949317,10.7002132019873,2
2022,"MI","FT","Data Manager",134000,"USD",134000,"US",0,"US","M",1.12700659,118899.038558417,11.6860299965101,2
2022,"MI","FT","Data Manager",98000,"USD",98000,"US",0,"US","M",1.12700659,86956.0132740661,11.3731576752297,2
2022,"MI","FT","Data Analyst",105000,"USD",105000,"US",0,"US","M",1.12700659,93167.1570793566,11.4421505467167,2
2022,"MI","FT","Data Analyst",62000,"USD",62000,"US",0,"US","M",1.12700659,55012.9879897153,10.9153245816043,2
2022,"EN","FT","BI Data Analyst",57000,"USD",57000,"US",100,"US","L",1.12700659,50576.4567002221,10.8312414643937,2
2022,"MI","FT","Data Scientist",144200,"USD",144200,"US",100,"US","M",1.12700659,127949.562388983,11.75939142141,2
2022,"MI","FT","Data Scientist",115360,"USD",115360,"US",100,"US","M",1.12700659,102359.649911186,11.5362478700958,2
2022,"SE","FT","Data Engineer",170000,"USD",170000,"US",100,"US","M",1.12700659,150842.063842768,11.9239886336094,2
2022,"SE","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"SE","FT","Data Architect",180000,"USD",180000,"US",100,"US","M",1.12700659,159715.126421754,11.9811470474494,2
2022,"SE","FT","Data Architect",160000,"USD",160000,"US",100,"US","M",1.12700659,141969.001263781,11.863364011793,2
2022,"MI","FT","Data Scientist",108000,"USD",108000,"US",50,"US","L",1.12700659,95829.0758530525,11.4703214236834,2
2022,"SE","FT","Machine Learning Manager",200000,"USD",200000,"US",100,"US","M",1.12700659,177461.251579727,12.0865075631072,2
2022,"SE","FT","Machine Learning Manager",150000,"USD",150000,"US",100,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"SE","FT","Data Engineer",188700,"USD",188700,"US",100,"US","M",1.12700659,167434.690865472,12.0283486489337,2
2022,"SE","FT","Data Engineer",160395,"USD",160395,"US",100,"US","M",1.12700659,142319.487235651,11.8658297194359,2
2022,"SE","FT","Data Analyst",115934,"USD",115934,"US",100,"US","M",1.12700659,102868.96370322,11.541211260226,2
2022,"SE","FT","Data Analyst",81666,"USD",81666,"US",100,"US","M",1.12700659,72462.7528575498,11.1908279551372,2
2022,"SE","FT","Data Engineer",300000,"USD",300000,"US",0,"US","M",1.12700659,266191.87736959,12.4919726712154,2
2022,"SE","FT","Data Engineer",225000,"USD",225000,"US",0,"US","M",1.12700659,199643.908027193,12.2042905987636,2
2022,"SE","FT","Data Scientist",198440,"USD",198440,"US",100,"US","M",1.12700659,176077.053817405,12.078676983992,2
2022,"SE","FT","Data Scientist",144000,"USD",144000,"US",100,"US","M",1.12700659,127772.101137403,11.7580034961352,2
2022,"SE","FT","Applied Scientist",191475,"USD",191475,"US",100,"US","M",1.12700659,169896.965731141,12.0429474483548,2
2022,"SE","FT","Applied Scientist",141525,"USD",141525,"US",100,"US","M",1.12700659,125576.018149104,11.7406665764819,2
2022,"MI","FT","Data Scientist",72000,"EUR",75648,"DE",100,"DE","S",1.10015544,68761.1925093058,11.1383948024137,2
2022,"SE","FT","Lead Data Scientist",156868,"USD",156868,"US",100,"US","L",1.12700659,139189.958064043,11.8435948839357,2
2022,"SE","FT","Data Scientist",198440,"USD",198440,"US",0,"US","L",1.12700659,176077.053817405,12.078676983992,2
2022,"SE","FT","Data Scientist",144000,"USD",144000,"US",0,"US","L",1.12700659,127772.101137403,11.7580034961352,2
2022,"SE","CT","Data Analyst",90000,"USD",90000,"US",100,"US","M",1.12700659,79857.5632108771,11.2879998668894,2
2022,"MI","FT","Research Scientist",120000,"EUR",126080,"DE",0,"DE","S",1.10015544,114601.98751551,11.6492204261797,2
2022,"MI","FT","Research Scientist",80000,"EUR",84053,"DE",0,"DE","S",1.10015544,76401.0220228516,11.2437513523276,2
2022,"SE","FT","Data Engineer",200000,"USD",200000,"US",100,"US","M",1.12700659,177461.251579727,12.0865075631072,2
2022,"SE","FT","Data Engineer",180000,"USD",180000,"US",100,"US","M",1.12700659,159715.126421754,11.9811470474494,2
2022,"MI","FT","Analytics Engineer",108000,"USD",108000,"US",100,"US","M",1.12700659,95829.0758530525,11.4703214236834,2
2022,"MI","FT","Analytics Engineer",85000,"USD",85000,"US",100,"US","M",1.12700659,75421.0319213839,11.2308414530495,2
2022,"SE","FT","Machine Learning Engineer",210000,"USD",210000,"US",100,"US","M",1.12700659,186334.314158713,12.1352977272766,2
2022,"SE","FT","Machine Learning Engineer",180000,"USD",180000,"US",100,"US","M",1.12700659,159715.126421754,11.9811470474494,2
2022,"SE","FT","Data Engineer",165000,"USD",165000,"US",100,"US","M",1.12700659,146405.532553275,11.8941356704597,2
2022,"SE","FT","Data Engineer",132000,"USD",132000,"US",100,"US","M",1.12700659,117124.42604262,11.6709921191455,2
2022,"SE","FT","Analytics Engineer",130000,"USD",130000,"US",100,"US","M",1.12700659,115349.813526822,11.6557246470147,2
2022,"SE","FT","Analytics Engineer",110000,"USD",110000,"US",100,"US","M",1.12700659,97603.6883688497,11.4886705623516,2
2022,"MI","FT","Data Analytics Engineer",135000,"USD",135000,"US",100,"US","L",1.12700659,119786.344816316,11.6934649749976,2
2022,"SE","FT","Data Engineer",178800,"USD",178800,"US",100,"US","L",1.12700659,158650.358912276,11.9744580592986,2
2022,"SE","FT","Data Engineer",132100,"USD",132100,"US",100,"US","L",1.12700659,117213.15666841,11.6717494080874,2
2022,"EN","FT","Data Analyst",20000,"USD",20000,"CR",50,"US","M",1.12700659,17746.1251579727,9.78392247011315,2
2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M",1.12700659,141969.001263781,11.863364011793,2
2022,"SE","FT","Data Engineer",85000,"USD",85000,"US",100,"US","M",1.12700659,75421.0319213839,11.2308414530495,2
2022,"SE","FT","ETL Developer",250000,"USD",250000,"US",100,"US","M",1.12700659,221826.564474658,12.3096511144214,2
2022,"SE","FT","ETL Developer",63000,"USD",63000,"US",100,"US","M",1.12700659,55900.2942476139,10.9313249229507,2
2022,"EX","FT","Data Engineer",187200,"USD",187200,"US",100,"US","M",1.12700659,166103.731478624,12.0203677606027,2
2022,"EX","FT","Data Engineer",116100,"USD",116100,"US",100,"US","M",1.12700659,103016.256542031,11.542642085263,2
2022,"SE","FT","Data Engineer",200000,"USD",200000,"US",100,"US","M",1.12700659,177461.251579727,12.0865075631072,2
2022,"SE","FT","Data Engineer",145000,"USD",145000,"US",100,"US","M",1.12700659,128659.407395302,11.7649239389797,2
2022,"SE","FT","Data Engineer",229998,"USD",229998,"US",0,"US","L",1.12700659,204078.66470417,12.2262608097924,2
2022,"SE","FT","Data Engineer",154545,"USD",154545,"US",0,"US","L",1.12700659,137128.745626944,11.8286755126243,2
2022,"SE","FT","Data Scientist",215000,"USD",215000,"US",0,"US","L",1.12700659,190770.845448206,12.1588282246868,2
2022,"SE","FT","Data Scientist",159000,"USD",159000,"US",0,"US","L",1.12700659,141081.695005883,11.8570943987794,2
2022,"SE","FT","Data Engineer",229998,"USD",229998,"US",0,"US","L",1.12700659,204078.66470417,12.2262608097924,2
2022,"SE","FT","Data Engineer",154545,"USD",154545,"US",0,"US","L",1.12700659,137128.745626944,11.8286755126243,2
2022,"EN","FT","AI Scientist",50000,"USD",50000,"US",100,"US","M",1.12700659,44365.3128949317,10.7002132019873,2
2022,"SE","FT","Data Scientist Lead",183000,"USD",183000,"US",100,"US","L",1.12700659,162377.04519545,11.9976763494006,2
2022,"SE","FT","Data Analyst",99750,"USD",99750,"US",100,"US","M",1.12700659,88508.7992253887,11.3908572523291,2
2022,"SE","FT","Data Analyst",68400,"USD",68400,"US",100,"US","M",1.12700659,60691.7480402666,11.0135630211877,2
2022,"SE","FT","Data Scientist",236900,"USD",236900,"US",100,"US","L",1.12700659,210202.852496186,12.2558283077239,2
2022,"SE","FT","Data Scientist",159200,"USD",159200,"US",100,"US","L",1.12700659,141259.156257463,11.8583514699694,2
2022,"SE","FT","Data Science Manager",243225,"USD",243225,"US",100,"US","M",1.12700659,215815.064577395,12.2821771374207,2
2022,"SE","FT","Data Science Manager",179775,"USD",179775,"US",100,"US","M",1.12700659,159515.482513727,11.9798962655477,2
2022,"SE","FT","Data Engineer",175000,"USD",175000,"US",100,"US","M",1.12700659,155278.595132261,11.9529761704827,2
2022,"SE","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"SE","FT","Machine Learning Engineer",210000,"USD",210000,"US",100,"US","M",1.12700659,186334.314158713,12.1352977272766,2
2022,"SE","FT","Machine Learning Engineer",180000,"USD",180000,"US",100,"US","M",1.12700659,159715.126421754,11.9811470474494,2
2022,"SE","FT","Data Scientist",148000,"USD",148000,"US",100,"US","M",1.12700659,131321.326168998,11.7854024703233,2
2022,"SE","FT","Data Scientist",128000,"USD",128000,"US",100,"US","M",1.12700659,113575.201011025,11.6402204604788,2
2022,"SE","FT","Data Architect",190000,"USD",190000,"US",100,"US","M",1.12700659,168588.18900074,12.0352142687196,2
2022,"SE","FT","Data Architect",135000,"USD",135000,"US",100,"US","M",1.12700659,119786.344816316,11.6934649749976,2
2022,"SE","FT","Analytics Engineer",130000,"USD",130000,"US",100,"US","M",1.12700659,115349.813526822,11.6557246470147,2
2022,"SE","FT","Analytics Engineer",110000,"USD",110000,"US",100,"US","M",1.12700659,97603.6883688497,11.4886705623516,2
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M",1.12700659,169896.965731141,12.0429474483548,2
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M",1.12700659,125576.018149104,11.7406665764819,2
2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M",1.12700659,141969.001263781,11.863364011793,2
2022,"SE","FT","Data Engineer",85000,"USD",85000,"US",100,"US","M",1.12700659,75421.0319213839,11.2308414530495,2
2022,"SE","FT","Data Scientist",218000,"USD",218000,"US",0,"US","M",1.12700659,193432.764221902,12.1726852593483,2
2022,"SE","FT","Data Scientist",145300,"USD",145300,"US",0,"US","M",1.12700659,128925.599272672,11.7669907671354,2
2022,"SE","FT","ML Engineer",195400,"USD",195400,"US",100,"US","L",1.12700659,173379.642793393,12.0632389361678,2
2022,"SE","FT","ML Engineer",131300,"USD",131300,"US",100,"US","L",1.12700659,116503.311662091,11.6656749778679,2
2022,"EN","FT","Data Specialist",105000,"USD",105000,"CL",100,"US","L",1.12700659,93167.1570793566,11.4421505467167,2
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M",1.12700659,169896.965731141,12.0429474483548,2
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M",1.12700659,125576.018149104,11.7406665764819,2
2022,"SE","FT","Data Scientist",207000,"USD",207000,"US",100,"US","M",1.12700659,183672.395385017,12.1209089898245,2
2022,"SE","FT","Data Scientist",153000,"USD",153000,"US",100,"US","M",1.12700659,135757.857458491,11.8186281179516,2
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M",1.12700659,169896.965731141,12.0429474483548,2
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M",1.12700659,125576.018149104,11.7406665764819,2
2022,"SE","FT","Data Analyst",110000,"USD",110000,"US",0,"US","M",1.12700659,97603.6883688497,11.4886705623516,2
2022,"SE","FT","Data Analyst",99000,"USD",99000,"US",0,"US","M",1.12700659,87843.3195319648,11.3833100466938,2
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M",1.12700659,169896.965731141,12.0429474483548,2
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M",1.12700659,125576.018149104,11.7406665764819,2
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M",1.12700659,169896.965731141,12.0429474483548,2
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M",1.12700659,125576.018149104,11.7406665764819,2
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M",1.12700659,169896.965731141,12.0429474483548,2
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M",1.12700659,125576.018149104,11.7406665764819,2
2022,"SE","FT","Data Scientist",207000,"USD",207000,"US",100,"US","M",1.12700659,183672.395385017,12.1209089898245,2
2022,"SE","FT","Data Scientist",153000,"USD",153000,"US",100,"US","M",1.12700659,135757.857458491,11.8186281179516,2
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M",1.12700659,169896.965731141,12.0429474483548,2
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M",1.12700659,125576.018149104,11.7406665764819,2
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M",1.12700659,169896.965731141,12.0429474483548,2
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M",1.12700659,125576.018149104,11.7406665764819,2
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M",1.12700659,169896.965731141,12.0429474483548,2
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M",1.12700659,125576.018149104,11.7406665764819,2
2022,"SE","FT","Data Engineer",195700,"USD",195700,"US",0,"US","M",1.12700659,173645.834670763,12.0647730709612,2
2022,"SE","FT","Data Engineer",130500,"USD",130500,"US",0,"US","M",1.12700659,115793.466655772,11.6595634233219,2
2022,"SE","FT","ML Engineer",130000,"USD",130000,"US",100,"US","M",1.12700659,115349.813526822,11.6557246470147,2
2022,"SE","FT","ML Engineer",84000,"USD",84000,"US",100,"US","M",1.12700659,74533.7256634853,11.2190069954025,2
2022,"MI","FT","Data Operations Engineer",100000,"USD",100000,"US",100,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"MI","FT","Data Operations Engineer",60000,"USD",60000,"US",100,"US","M",1.12700659,53238.375473918,10.8825347587813,2
2022,"MI","FT","Data Engineer",65000,"GBP",80036,"GB",100,"GB","M",1.104,72496.3768115942,11.1912918645815,2
2022,"MI","FT","Data Engineer",55000,"GBP",67723,"GB",100,"GB","M",1.104,61343.2971014493,11.02424118747,2
2022,"SE","FT","Data Engineer",141300,"USD",141300,"US",0,"US","M",1.12700659,125376.374241077,11.7390754862496,2
2022,"SE","FT","Data Engineer",102100,"USD",102100,"US",0,"US","M",1.12700659,90593.9689314505,11.4141429217298,2
2022,"MI","FT","Business Data Analyst",150000,"USD",150000,"US",100,"US","L",1.12700659,133095.938684795,11.7988254906554,2
2022,"MI","FT","Data Scientist",83000,"GBP",102200,"GB",100,"GB","M",1.104,92572.4637681159,11.4357470088968,2
2022,"SE","FT","Data Analyst",144000,"USD",144000,"US",100,"US","M",1.12700659,127772.101137403,11.7580034961352,2
2022,"SE","FT","Data Analyst",113000,"USD",113000,"US",100,"US","M",1.12700659,100265.607142546,11.5155780152715,2
2022,"SE","FT","Data Architect",195400,"USD",195400,"US",100,"US","L",1.12700659,173379.642793393,12.0632389361678,2
2022,"SE","FT","Data Architect",131300,"USD",131300,"US",100,"US","L",1.12700659,116503.311662091,11.6656749778679,2
2022,"SE","FT","Machine Learning Engineer",195400,"USD",195400,"US",100,"US","L",1.12700659,173379.642793393,12.0632389361678,2
2022,"SE","FT","Machine Learning Engineer",131300,"USD",131300,"US",100,"US","L",1.12700659,116503.311662091,11.6656749778679,2
2022,"SE","FT","Data Architect",195400,"USD",195400,"US",100,"US","L",1.12700659,173379.642793393,12.0632389361678,2
2022,"SE","FT","Data Architect",131300,"USD",131300,"US",100,"US","L",1.12700659,116503.311662091,11.6656749778679,2
2022,"SE","FT","Data Architect",190000,"USD",190000,"US",100,"US","M",1.12700659,168588.18900074,12.0352142687196,2
2022,"SE","FT","Data Architect",135000,"USD",135000,"US",100,"US","M",1.12700659,119786.344816316,11.6934649749976,2
2022,"SE","FT","Data Engineer",135000,"USD",135000,"US",100,"US","M",1.12700659,119786.344816316,11.6934649749976,2
2022,"SE","FT","Data Engineer",80000,"USD",80000,"US",100,"US","M",1.12700659,70984.5006318907,11.170216831233,2
2022,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M",1.12700659,141969.001263781,11.863364011793,2
2022,"SE","FT","Data Engineer",85000,"USD",85000,"US",100,"US","M",1.12700659,75421.0319213839,11.2308414530495,2
2022,"SE","FT","Data Engineer",178800,"USD",178800,"US",100,"US","L",1.12700659,158650.358912276,11.9744580592986,2
2022,"SE","FT","Data Engineer",132100,"USD",132100,"US",100,"US","L",1.12700659,117213.15666841,11.6717494080874,2
2022,"MI","CT","NLP Engineer",60000,"USD",60000,"IN",100,"US","S",1.12700659,53238.375473918,10.8825347587813,2
2022,"SE","FT","Data Engineer",140000,"USD",140000,"US",100,"US","M",1.12700659,124222.876105809,11.7298326191685,2
2022,"SE","FT","Data Engineer",105000,"USD",105000,"US",100,"US","M",1.12700659,93167.1570793566,11.4421505467167,2
2022,"MI","FT","Data Engineer",65000,"GBP",80036,"GB",100,"GB","M",1.104,72496.3768115942,11.1912918645815,2
2022,"MI","FT","Data Engineer",55000,"GBP",67723,"GB",100,"GB","M",1.104,61343.2971014493,11.02424118747,2
2022,"SE","FT","Analytics Engineer",190000,"USD",190000,"US",100,"US","M",1.12700659,168588.18900074,12.0352142687196,2
2022,"SE","FT","Analytics Engineer",140000,"USD",140000,"US",100,"US","M",1.12700659,124222.876105809,11.7298326191685,2
2022,"MI","FT","Data Operations Engineer",100000,"USD",100000,"US",100,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"MI","FT","Data Operations Engineer",60000,"USD",60000,"US",100,"US","M",1.12700659,53238.375473918,10.8825347587813,2
2022,"SE","FT","Data Scientist",180000,"USD",180000,"US",100,"US","L",1.12700659,159715.126421754,11.9811470474494,2
2022,"SE","FT","Data Scientist",165000,"USD",165000,"US",100,"US","L",1.12700659,146405.532553275,11.8941356704597,2
2022,"SE","FT","Applied Machine Learning Scientist",108000,"USD",108000,"US",0,"US","L",1.12700659,95829.0758530525,11.4703214236834,2
2022,"SE","FT","Data Architect",190000,"USD",190000,"US",100,"US","M",1.12700659,168588.18900074,12.0352142687196,2
2022,"SE","FT","Data Architect",135000,"USD",135000,"US",100,"US","M",1.12700659,119786.344816316,11.6934649749976,2
2022,"SE","FT","Data Scientist",179400,"USD",179400,"US",0,"US","M",1.12700659,159182.742667015,11.9778081461839,2
2022,"SE","FT","Data Scientist",154000,"USD",154000,"US",0,"US","M",1.12700659,136645.16371639,11.8251427989728,2
2022,"SE","FT","Machine Learning Scientist",193900,"USD",193900,"US",0,"US","M",1.12700659,172048.683406545,12.0555327588078,2
2022,"SE","FT","Machine Learning Scientist",129300,"USD",129300,"US",0,"US","M",1.12700659,114728.699146293,11.650325482337,2
2022,"EX","FT","Data Science Manager",222640,"USD",222640,"US",0,"US","M",1.12700659,197549.865258552,12.1937463137768,2
2022,"EX","FT","Data Science Manager",182160,"USD",182160,"US",0,"US","M",1.12700659,161631.707938815,11.9930756183146,2
2022,"MI","FT","Data Engineer",150000,"USD",150000,"US",0,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2022,"MI","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"SE","FT","Analytics Engineer",122500,"USD",122500,"US",100,"US","M",1.12700659,108695.016592583,11.5963012265439,2
2022,"SE","FT","Analytics Engineer",100000,"USD",100000,"US",100,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"EX","FT","Data Engineer",297500,"USD",297500,"US",100,"US","M",1.12700659,263973.611724844,12.4836044215448,2
2022,"EX","FT","Data Engineer",260000,"USD",260000,"US",100,"US","M",1.12700659,230699.627053645,12.3488718275747,2
2022,"SE","FT","Data Engineer",193000,"USD",193000,"ES",100,"US","M",1.12700659,171250.107774436,12.050880385464,2
2022,"EN","FT","Data Scientist",93000,"USD",93000,"US",0,"US","M",1.12700659,82519.481984573,11.3207896897124,2
2022,"EN","FT","Data Scientist",73000,"USD",73000,"US",0,"US","M",1.12700659,64773.3568266003,11.0786496377076,2
2022,"MI","FT","Data Operations Engineer",100000,"USD",100000,"US",100,"US","M",1.12700659,88730.6257898634,11.3933603825473,2
2022,"MI","FT","Data Operations Engineer",60000,"USD",60000,"US",100,"US","M",1.12700659,53238.375473918,10.8825347587813,2
2022,"SE","FT","Data Scientist",136994,"USD",136994,"US",100,"US","M",1.12700659,121555.633494565,11.7081273258078,2
2022,"SE","FT","Data Scientist",101570,"USD",101570,"US",100,"US","M",1.12700659,90123.6966147643,11.4089384125106,2
2022,"SE","FT","ETL Developer",250000,"USD",250000,"US",100,"US","M",1.12700659,221826.564474658,12.3096511144214,2
2022,"SE","FT","ETL Developer",63000,"USD",63000,"US",100,"US","M",1.12700659,55900.2942476139,10.9313249229507,2
2022,"MI","FT","Data Manager",134000,"USD",134000,"US",0,"US","M",1.12700659,118899.038558417,11.6860299965101,2
2022,"MI","FT","Data Manager",98000,"USD",98000,"US",0,"US","M",1.12700659,86956.0132740661,11.3731576752297,2
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M",1.12700659,169896.965731141,12.0429474483548,2
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M",1.12700659,125576.018149104,11.7406665764819,2
2022,"MI","FT","Data Analyst",136000,"USD",136000,"US",100,"US","M",1.12700659,120673.651074214,11.7008450822952,2
2022,"MI","FT","Data Analyst",112000,"USD",112000,"US",100,"US","M",1.12700659,99378.300884647,11.5066890678543,2
2022,"SE","FT","Data Scientist",172000,"USD",172000,"US",100,"US","M",1.12700659,152616.676358565,11.9356846733726,2
2022,"SE","FT","Data Scientist",140000,"USD",140000,"US",100,"US","M",1.12700659,124222.876105809,11.7298326191685,2
2022,"SE","FT","Data Engineer",215000,"USD",215000,"US",0,"US","M",1.12700659,190770.845448206,12.1588282246868,2
2022,"SE","FT","Data Engineer",164000,"USD",164000,"US",0,"US","M",1.12700659,145518.226295376,11.8880566243834,2
2022,"SE","FT","Data Engineer",300000,"USD",300000,"US",0,"US","M",1.12700659,266191.87736959,12.4919726712154,2
2022,"SE","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M",1.12700659,115349.813526822,11.6557246470147,2
2022,"SE","FT","Data Engineer",250000,"USD",250000,"US",100,"US","M",1.12700659,221826.564474658,12.3096511144214,2
2022,"SE","FT","Data Engineer",63000,"USD",63000,"US",100,"US","M",1.12700659,55900.2942476139,10.9313249229507,2
2022,"SE","FT","Data Engineer",180000,"USD",180000,"US",100,"US","M",1.12700659,159715.126421754,11.9811470474494,2
2022,"SE","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M",1.12700659,133095.938684795,11.7988254906554,2
2021,"EN","FT","Data Engineer",33000,"GBP",45390,"GB",50,"GB","L",1.025,44282.9268292683,10.6983544828601,1
2022,"SE","FT","Data Engineer",250000,"USD",250000,"US",100,"US","M",1.12700659,221826.564474658,12.3096511144214,2
2022,"SE","FT","Data Engineer",63000,"USD",63000,"US",100,"US","M",1.12700659,55900.2942476139,10.9313249229507,2
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M",1.12700659,169896.965731141,12.0429474483548,2
2022,"SE","FT","Data Scientist",141525,"USD",141525,"US",100,"US","M",1.12700659,125576.018149104,11.7406665764819,2
2022,"MI","FT","Data Analyst",97500,"USD",97500,"US",100,"US","L",1.12700659,86512.3601451168,11.368042574563,2
2022,"SE","FT","Applied Scientist",212800,"USD",212800,"US",100,"US","M",1.12700659,188818.771680829,12.1485429540267,2
2022,"SE","FT","Applied Scientist",142800,"USD",142800,"US",100,"US","M",1.12700659,126707.333627925,11.7496352464646,2
2022,"EN","FT","Data Scientist",50000,"USD",50000,"US",50,"DE","M",1.10015544,45448.1232215695,10.7243268054982,2
2022,"SE","FT","Data Scientist",151800,"USD",151800,"US",0,"US","M",1.12700659,134693.089949013,11.8107540615207,2
2022,"SE","FT","Data Scientist",130240,"USD",130240,"US",0,"US","M",1.12700659,115562.767028718,11.6575690988134,2
2022,"SE","FT","Analytics Engineer",165000,"USD",165000,"US",100,"US","M",1.12700659,146405.532553275,11.8941356704597,2
2022,"SE","FT","Analytics Engineer",140250,"USD",140250,"US",100,"US","M",1.12700659,124444.702670283,11.731616740962,2
